date,time,latitude,longitude,description,depth,richter
"Dic 11, 2019",14:07:33,12.847799999999999,-88.643699999999995,Frente a la costa de UsulutÃ¡n. A 40 km al sur de PenÃ­nsula San Juan del Gozo.,53.189999999999998,3.6000000000000001
"Dic 10, 2019",17:37:04,13.907999999999999,-89.376000000000005,"En municipio de Opico, La Libertad. A 4 km al noroeste de Opico.",3.73,2.7000000000000002
"Dic 09, 2019",21:57:45,12.970499999999999,-88.591999999999999,Frente a la costa de UsulutÃ¡n. A 27 km al suroeste de BahÃ­a de Jiquilisco.,58.32,3.6000000000000001
"Dic 09, 2019",07:26:43,13.6868,-89.224699999999999,En municipio de San Salvador. A 3 km al suroeste de San Salvador.,3.73,2.3999999999999999
"Dic 07, 2019",14:40:59,13.746700000000001,-90.689300000000003,Frente a la costa de Guatemala. A 73 km al oeste de Barra de Santiago.,46.280000000000001,4.2000000000000002
"Dic 07, 2019",05:52:22,12.883699999999999,-89.480699999999999,Frente a la costa de La Libertad. A 68 km al sur de Playa El Sunzal.,20,4
"Dic 05, 2019",23:01:36,13.183199999999999,-89.533000000000001,Frente a la costa de La Libertad. A 36 km al sur de Playa Mizata.,50.450000000000003,4.4000000000000004
"Dic 05, 2019",10:24:23,13.4245,-90.408699999999996,Frente a la costa de Guatemala. A 52 km al suroeste de Barra de Santiago.,25.399999999999999,4.5
"Dic 04, 2019",22:56:12,12.693199999999999,-88.254300000000001,Frente a la costa de UsulutÃ¡n. A 53 km al sur de Playa El Espino.,65.969999999999999,3.7999999999999998
"Dic 03, 2019",21:38:41,13.1403,-89.293300000000002,Frente a la costa de La Libertad. A 34 km al suroeste de Playa La Zunganera.,52.759999999999998,4.0999999999999996
"Dic 03, 2019",07:37:56,12.6683,-88.748199999999997,Frente a la costa de UsulutÃ¡n. A 61 km al sur de PenÃ­nsula San Juan del Gozo.,27.460000000000001,5
"Dic 02, 2019",08:57:27,13.0307,-89.448300000000003,Frente a la costa de La Libertad. A 51 km al sur de Playa El Sunzal.,25.440000000000001,4
"Nov 30, 2019",11:59:16,14.0258,-91.947500000000005,Frente a la costa de Guatemala. A 162 km al suroeste de ciudad de Guatemala.,13.67,5
"Nov 30, 2019",01:44:38,14.0032,-91.871300000000005,En Territorio Guatemalteco. A 56 km al noroeste de Barra de Santiago.,23.07,5.2999999999999998
"Nov 29, 2019",18:25:52,13.6822,-89.227999999999994,"En munic. de San Salvador, San Salvador. A 3 km al suroeste de San Salvador.",6.4800000000000004,2.2999999999999998
"Nov 28, 2019",15:10:55,13.193300000000001,-90.138199999999998,Frente a la costa de AhuachapÃ¡n. A 51 km al suroeste de Playa Los CÃ³banos.,20,3.7999999999999998
"Nov 26, 2019",06:02:58,12.797700000000001,-88.589200000000005,Frente a la costa de UsulutÃ¡n. A 44 km al sur de BahÃ­a de Jiquilisco.,62.840000000000003,3.6000000000000001
"Nov 24, 2019",23:41:14,13.097200000000001,-88.986500000000007,Frente a la costa de La Paz. A 23 km al suroeste de Estero de Jaltepeque.,41.789999999999999,4.2999999999999998
"Nov 23, 2019",09:55:59,12.0753,-88.450000000000003,Frente a la costa de UsulutÃ¡n. A 121 km al sur de BahÃ­a de Jiquilisco.,34.18,4.2999999999999998
"Nov 22, 2019",23:29:05,13.312200000000001,-87.928200000000004,"En munic. de Conchagua, La UniÃ³n. A 9 km al oeste de La UniÃ³n.",6,3
"Nov 22, 2019",16:32:47,13.6898,-89.104299999999995,"En munic. de Ilopango, San Salvador. A 10 km al este de San Salvador.",2.5699999999999998,3.7000000000000002
"Nov 21, 2019",21:53:09,12.885,-88.842799999999997,Frente a la costa de UsulutÃ¡n. A 41 km al sur de Desembocadura del RÃ­o Lempa.,38.560000000000002,4.5999999999999996
"Nov 21, 2019",13:01:50,13.710000000000001,-90.950699999999998,Frente a la costa de Guatemala. A 101 km al oeste de Barra de Santiago.,39.829999999999998,4.7999999999999998
"Nov 20, 2019",20:08:12,13.1168,-89.254199999999997,Frente a la costa de La Libertad. A 34 km al suroeste de Playa La Zunganera.,36.229999999999997,4.5
"Nov 20, 2019",12:19:44,13.693,-89.227199999999996,"En munic. de San Salvador, San Salvador. A 3 km al oeste de San Salvador.",6.9299999999999997,2.2999999999999998
"Nov 20, 2019",06:27:06,13.715,-89.211500000000001,"En munic. de San Salvador, San Salvador. A 2 km al noroeste de San Salvador.",8.2899999999999991,2.6000000000000001
"Nov 19, 2019",19:36:14,13.627000000000001,-91.013000000000005,Frente a la costa de Guatemala. A 95 km al oeste de Barra de Santiago,13,4.0999999999999996
"Nov 19, 2019",14:06:57,13.689,-89.221999999999994,En munic. de San Salvador. A 2 km al suroeste de San Salvador.,4.5999999999999996,2.3999999999999999
"Nov 18, 2019",05:21:54,13.718,-89.226299999999995,En municipio de San Salvador. A 3 km al noroeste de San Salvador.,7.3200000000000003,3.1000000000000001
"Nov 17, 2019",21:10:47,13.6145,-88.748500000000007,"En munic. de San Vicente, San Vicente. A 4 km al sureste de San Vicente.",8.3200000000000003,2.5
"Nov 17, 2019",10:48:11,12.908799999999999,-88.653199999999998,Frente a la costa de UsulutÃ¡n. A 34 km al sur de PenÃ­nsula San Juan del Gozo.,50.520000000000003,3.8999999999999999
"Nov 17, 2019",03:44:45,12.659000000000001,-88.932500000000005,Frente a la costa de San Vicente. A 67 km al sur de Desembocadura del RÃ­o Lempa.,19.620000000000001,3.7000000000000002
"Nov 17, 2019",03:16:07,13.196,-89.932299999999998,Frente a la costa de Sonsonate. A 39 km al sur de Playa Los CÃ³banos.,28.609999999999999,3.5
"Nov 16, 2019",22:19:00,13.715199999999999,-89.221800000000002,En munic. de San Salvador. A 3 km al noroeste de San Salvador.,8.1099999999999994,3.1000000000000001
"Nov 16, 2019",12:53:38,13.7148,-89.227999999999994,En munic. de San Salvador. A 3 km al noroeste de San Salvador.,6.29,3.1000000000000001
"Nov 16, 2019",12:29:44,13.7178,-89.230500000000006,"En munic. de San Salvador, San Salvador. A 4 km al noroeste de San Salvador.",5.8499999999999996,2.2000000000000002
"Nov 16, 2019",10:22:46,13.2432,-90.128799999999998,Frente a la costa de AhuachapÃ¡n. A 47 km al suroeste de Playa Los CÃ³banos.,20.050000000000001,4.2000000000000002
"Nov 15, 2019",08:53:38,13.7075,-89.218299999999999,"En munic. de San Salvador, A 2 km al oeste de San Salvador.",7.9000000000000004,2.7999999999999998
"Nov 15, 2019",02:11:21,13.7125,-89.226200000000006,"En munic. de San Salvador, San Salvador. A 3 km al noroeste de San Salvador.",8.4700000000000006,2.8999999999999999
"Nov 15, 2019",01:47:48,13.6967,-89.224299999999999,"En munic. de San Salvador, San Salvador. A 2 km al oeste de San Salvador.",3.3399999999999999,2
"Nov 15, 2019",00:20:14,13.690300000000001,-89.230199999999996,"En munic. de San Salvador, San Salvador. A 3 km al oeste de San Salvador.",4.7300000000000004,2.2000000000000002
"Nov 14, 2019",23:10:48,13.7037,-89.225200000000001,"En munic. de San Salvador, San Salvador. A 2 km al oeste de San Salvador.",5.6799999999999997,2.2000000000000002
"Nov 14, 2019",22:46:37,13.7117,-89.232299999999995,"En munic. de San Salvador, San Salvador. A 3 km al oeste de San Salvador.",5.3099999999999996,2.7000000000000002
"Nov 14, 2019",22:45:27,13.721,-89.221800000000002,"En munic. de Mejicanos, San Salvador.",7,2.7999999999999998
"Nov 13, 2019",16:08:21,12.6005,-88.065299999999993,Frente a la costa de La UniÃ³n. A 62 km al sur de Playa Las Tunas.,44.259999999999998,4.2000000000000002
"Nov 13, 2019",15:33:00,13.689299999999999,-89.220799999999997,En el municipio de San Salvador,7.0899999999999999,2.7999999999999998
"Nov 13, 2019",13:59:13,12.882199999999999,-89.162800000000004,Frente a la costa de La Paz. A 53 km al sur de Playa Costa del Sol.,29.039999999999999,4
"Nov 13, 2019",10:28:54,13.724,-90.928700000000006,Frente a la costa de Guatemala. A 99 km al oeste de Barra de Santiago.,41,5.9000000000000004
"Nov 13, 2019",00:05:06,13.6995,-89.227699999999999,"En munic. de San Salvador, San Salvador. A 3 km al oeste de San Salvador.",5.4199999999999999,2.2999999999999998
"Nov 12, 2019",21:38:49,13.6927,-89.211500000000001,"En munic. de San Salvador, San Salvador. A 1 km al suroeste de San Salvador.",5.7000000000000002,2
"Nov 12, 2019",15:35:04,12.766299999999999,-88.663499999999999,Frente a la costa de UsulutÃ¡n. A 49 km al sur de PenÃ­nsula San Juan del Gozo.,31.039999999999999,5.5
"Nov 12, 2019",14:41:13,13.705500000000001,-89.227699999999999,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,6.4100000000000001,2.3999999999999999
"Nov 12, 2019",12:31:03,13.695499999999999,-89.224299999999999,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,5.3899999999999997,2
"Nov 12, 2019",10:56:21,13.697800000000001,-89.225700000000003,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,6.8399999999999999,2.7000000000000002
"Nov 12, 2019",10:18:15,13.702299999999999,-89.226500000000001,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,7,2.1000000000000001
"Nov 12, 2019",10:08:21,13.696300000000001,-89.226299999999995,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,6.6200000000000001,2.6000000000000001
"Nov 12, 2019",09:52:04,13.6935,-89.224000000000004,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,4.79,2.2000000000000002
"Nov 12, 2019",09:47:39,13.7165,-89.221699999999998,En la zona norponiente de la ciudad de San Salvador. A 3 km al noroeste de San Salvador.,5.5999999999999996,2.3999999999999999
"Nov 12, 2019",09:36:04,13.696199999999999,-89.223799999999997,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,6,2.1000000000000001
"Nov 12, 2019",09:07:45,13.694699999999999,-89.228800000000007,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,5.3099999999999996,2.2000000000000002
"Nov 12, 2019",08:32:59,13.6968,-89.225700000000003,En la zona norponiente de la ciudad de San Salvador. A 2 km al oeste de San Salvador.,5.2800000000000002,2.2000000000000002
"Nov 12, 2019",08:19:38,13.726699999999999,-89.2303,En la zona norponiente de la ciudad de San Salvador. A 4 km al noroeste de San Salvador.,7.8899999999999997,2.3999999999999999
"Nov 12, 2019",08:07:00,13.724299999999999,-89.209800000000001,En la zona norponiente de la ciudad de San Salvador,4.5499999999999998,2.2999999999999998
"Nov 12, 2019",08:03:42,13.696300000000001,-89.225800000000007,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,5.9500000000000002,2.5
"Nov 12, 2019",08:01:22,13.698700000000001,-89.2273,En la zona norponiente de la ciudad de San Salvador. A 3 km al oeste de San Salvador.,6.4800000000000004,3
"Nov 12, 2019",07:57:40,13.712999999999999,-89.232500000000002,En la zona norponiente de la ciudad de San Salvador. A 6 km al oeste de San Salvador.,6.6299999999999999,3.8999999999999999
"Nov 12, 2019",04:24:18,13.522500000000001,-88.509500000000003,"En munic. de AlegrÃ­a, UsulutÃ¡n. A 21 km al norte de UsulutÃ¡n.",3.6899999999999999,2.6000000000000001
"Nov 11, 2019",10:03:58,12.4557,-88.189899999999994,Frente a la costa de UsulutÃ¡n. A 80 km al sur de Playa El Cuco.,40,4.5
"Nov 08, 2019",12:26:15,12.955500000000001,-90.368700000000004,Frente a la costa de AhuachapÃ¡n. A 88 km al suroeste de Playa Los CÃ³banos.,11.16,3.7000000000000002
"Nov 08, 2019",10:59:14,12.708500000000001,-88.672300000000007,Frente a la costa de UsulutÃ¡n. A 56 km al sur de PenÃ­nsula San Juan del Gozo.,26.25,4.2000000000000002
"Nov 08, 2019",05:42:10,12.763,-88.732500000000002,Frente a la costa de UsulutÃ¡n. A 50 km al sur de PenÃ­nsula San Juan del Gozo.,29.170000000000002,3.7000000000000002
"Nov 07, 2019",07:38:32,13.347799999999999,-88.0595,"En munic. de San Miguel, San Miguel. A 19 km al sureste de San Miguel.",5,2.8999999999999999
"Nov 07, 2019",07:16:11,12.973000000000001,-89.064999999999998,Frente a la costa de La Paz. A 39 km al suroeste de Estero de Jaltepeque.,48.030000000000001,3.7999999999999998
"Nov 06, 2019",14:38:51,12.1198,-88.266800000000003,Frente a la costa de UsulutÃ¡n. A 116 km al sur de Playa El Espino.,7.5999999999999996,4.2999999999999998
"Nov 04, 2019",04:36:25,13.2227,-88.066800000000001,"En munic. de IntipucÃ¡, La UniÃ³n. A 27 km al suroeste de La UniÃ³n.",5,3
"Nov 03, 2019",20:00:37,12.7935,-88.695800000000006,Frente a la costa de UsulutÃ¡n. A 47 km al sur de PenÃ­nsula San Juan del Gozo.,30.940000000000001,4.0999999999999996
"Nov 03, 2019",09:51:33,13.609999999999999,-90.099000000000004,Frente a la costa de AhuachapÃ¡n. A 13 km al suroeste de Barra de Santiago.,66.730000000000004,4.0999999999999996
"Nov 02, 2019",08:58:00,12.755800000000001,-89.011200000000002,Frente a la costa de La Paz. A 59 km al sur de Desembocadura del RÃ­o Lempa.,12.859999999999999,3.8999999999999999
"Oct 29, 2019",03:08:24,13.029999999999999,-89.197199999999995,Frente a la costa de La Paz. A 40 km al suroeste de Playa Las Hojas.,34.710000000000001,4.2999999999999998
"Oct 28, 2019",07:39:58,13.7948,-89.446799999999996,"En munic. de Ciudad Arce, La Libertad. A 22 km al noroeste de Santa Tecla.",12.130000000000001,2.5
"Oct 27, 2019",08:17:13,12.736000000000001,-89.754300000000001,Frente a la costa de La Libertad. A 87 km al sur de Playa Mizata.,14.81,4.5
"Oct 26, 2019",18:22:32,13.885999999999999,-89.751300000000001,"En munic. de JuayÃºa, Sonsonate. A 11 km al sureste de AhuachapÃ¡n.",5,2.6000000000000001
"Oct 26, 2019",15:11:25,12.6343,-87.970500000000001,Frente a la costa de La UniÃ³n. A 58 km al sur de Playa Las Tunas.,55.189999999999998,3.6000000000000001
"Oct 25, 2019",09:09:25,12.9412,-89.912000000000006,Frente a la costa de Sonsonate. A 65 km al sur de Playa Los CÃ³banos.,9.0099999999999998,4.0999999999999996
"Oct 25, 2019",09:02:17,12.543200000000001,-88.379499999999993,Frente a la costa de UsulutÃ¡n. A 70 km al sur de BahÃ­a de Jiquilisco.,27.98,4.5999999999999996
"Oct 24, 2019",15:21:49,12.909000000000001,-89.533799999999999,Frente a la costa de La Libertad. A 66 km al sur de Playa El Sunzal.,25.09,4.2999999999999998
"Oct 24, 2019",07:18:55,13.351800000000001,-90.061300000000003,Frente a la costa de Sonsonate. A 34 km al suroeste de Playa Los CÃ³banos.,32.460000000000001,3.8999999999999999
"Oct 23, 2019",18:19:49,13.5078,-88.516499999999994,"En municipio de Mercedes UmaÃ±a, UsulutÃ¡n. A 22 km al norte de UsulutÃ¡n.",5.0099999999999998,2.3999999999999999
"Oct 22, 2019",08:46:26,13.058299999999999,-89.022999999999996,Frente a la costa de La Paz. A 29 km al suroeste de Estero de Jaltepeque.,47.509999999999998,4.0999999999999996
"Oct 21, 2019",02:55:20,13.117699999999999,-90.4482,Frente a la costa de Guatemala. A 79 km al suroeste de Barra de Santiago.,6.1200000000000001,4.5999999999999996
"Oct 16, 2019",07:47:42,14.052199999999999,-89.856300000000005,En Territorio Guatemalteco. A 13 km al norte de AhuachapÃ¡n.,10.74,2.6000000000000001
"Oct 16, 2019",07:45:32,14.058199999999999,-89.861500000000007,En Territorio Guatemalteco. A 14 km al norte de AhuachapÃ¡n.,9.7100000000000009,2.5
"Oct 16, 2019",04:16:45,14.051299999999999,-89.853300000000004,"En munic. de San Lorenzo, AhuachapÃ¡n. A 13 km al norte de AhuachapÃ¡n.",4.6200000000000001,2.7000000000000002
"Oct 16, 2019",03:38:18,14.051500000000001,-89.852500000000006,"En munic. de San Lorenzo, AhuachapÃ¡n. A 13 km al norte de AhuachapÃ¡n.",7.1799999999999997,2.6000000000000001
"Oct 16, 2019",03:31:37,14.0518,-89.8553,"En munic. de San Lorenzo, AhuachapÃ¡n. A 13 km al norte de AhuachapÃ¡n.",6.6500000000000004,2.7000000000000002
"Oct 16, 2019",03:00:38,14.051299999999999,-89.8553,"En munic. de San Lorenzo, AhuachapÃ¡n. A 13 km al norte de AhuachapÃ¡n.",2.8100000000000001,2.6000000000000001
"Oct 16, 2019",02:48:50,14.044499999999999,-89.852199999999996,"En munic. de San Lorenzo, AhuachapÃ¡n. A 12 km al norte de AhuachapÃ¡n.",5.8200000000000003,2.7000000000000002
"Oct 16, 2019",00:46:59,12.715,-87.555800000000005,Frente a la costa de Nicaragua. A 55 km al sur de Isla de Meanguera.,92.629999999999995,3.5
"Oct 15, 2019",07:26:47,13.0983,-89.471199999999996,Frente a la costa de La Libertad. A 44 km al sur de Playa El Sunzal.,33.810000000000002,3.7999999999999998
"Oct 13, 2019",11:15:26,12.7765,-88.643500000000003,Frente a la costa de UsulutÃ¡n. A 48 km al sur de PenÃ­nsula San Juan del Gozo.,44.799999999999997,4.2000000000000002
"Oct 13, 2019",10:05:11,13.065300000000001,-89.525800000000004,Frente a la costa de La Libertad. A 49 km al sur de Playa El Sunzal.,41.380000000000003,3.6000000000000001
"Oct 13, 2019",06:25:14,12.6617,-87.915999999999997,Frente a costa de Nicaragua. A 55 km al sur de Playa Las Tunas.,35.100000000000001,4
"Oct 13, 2019",04:51:20,13.08,-89.264499999999998,Frente a la costa de La Libertad. A 38 km al sur de Playa La Zunganera.,42.939999999999998,4.0999999999999996
"Oct 12, 2019",20:53:11,12.774699999999999,-89.947699999999998,Frente a la costa de Sonsonate. A 84 km al sur de Playa Los CÃ³banos.,9.8800000000000008,4.4000000000000004
"Oct 10, 2019",16:05:33,12.957700000000001,-89.896799999999999,Frente a la costa de Sonsonate. A 63 km al sur de Playa Los CÃ³banos.,15.27,4.4000000000000004
"Oct 07, 2019",20:13:05,12.4003,-87.809799999999996,Frente a la costa de Nicaragua. A 85 km al sur de Playa Las Tunas.,14.039999999999999,4.0999999999999996
"Oct 04, 2019",22:09:15,13.115,-90.473799999999997,Frente a la costa de Guatemala. A 81 km al suroeste de Barra de Santiago.,16.23,3.6000000000000001
"Oct 04, 2019",21:47:21,13.0357,-90.458799999999997,Frente a la costa de Guatemala. A 87 km al suroeste de Barra de Santiago.,7.6900000000000004,3.7999999999999998
"Oct 04, 2019",11:55:05,13.002000000000001,-89.570999999999998,Frente a la costa de La Libertad. A 56 km al sur de Playa Mizata.,56,4.7000000000000002
"Oct 03, 2019",11:08:57,13.221500000000001,-89.538799999999995,Frente a la costa de La Libertad. A 32 km al sur de Playa Mizata.,51.719999999999999,3.5
"Oct 01, 2019",21:39:19,13.620200000000001,-88.744500000000002,En munic. de San Vicente.,2.7999999999999998,2.5
"Oct 01, 2019",20:04:37,13.1883,-89.960700000000003,Frente a la costa de Sonsonate. A 41 km al suroeste de Playa Los CÃ³banos.,29.18,3.7999999999999998
"Oct 01, 2019",06:28:30,13.658799999999999,-89.033500000000004,"En Lago de Ilopango, San Salvador. A 12 km al suroeste de Cojutepeque.",2.9399999999999999,2.6000000000000001
"Oct 01, 2019",05:53:05,13.642300000000001,-89.037800000000004,"En Lago de Ilopango, San Salvador. A 14 km al suroeste de Cojutepeque.",4.5099999999999998,2.6000000000000001
"Oct 01, 2019",00:10:21,12.4588,-87.521500000000003,Frente a la costa de Nicaragua. A 83 km al sur de Isla de Meanguera.,25.48,4
"Sep 30, 2019",21:14:13,13.1173,-89.433300000000003,Frente a la costa de La Libertad. A 42 km al sur de Playa El Sunzal.,53.740000000000002,3.7000000000000002
"Sep 30, 2019",21:06:29,13.0669,-89.402699999999996,Frente a la costa de La Libertad. A 47 km al sur de Playa El Tunco.,26.93,4.5
"Sep 29, 2019",20:47:42,13.458,-90.086200000000005,Frente a la costa de AhuachapÃ¡n. A 27 km al sur de Barra de Santiago.,53.409999999999997,4.2000000000000002
"Sep 29, 2019",19:03:55,12.8223,-90.369500000000002,Frente a la costa de AhuachapÃ¡n. A 99 km al suroeste de Playa Los CÃ³banos.,16.199999999999999,4.2000000000000002
"Sep 29, 2019",17:08:58,12.8155,-90.260800000000003,Frente a la costa de Sonsonate. A 93 km al suroeste de Playa Los CÃ³banos.,10,4
"Sep 29, 2019",15:00:00,12.767799999999999,-90.322999999999993,Frente a la costa de AhuachapÃ¡n. A 101 km al suroeste de Playa Los CÃ³banos.,15.26,5
"Sep 29, 2019",14:25:09,12.798,-90.359999999999999,Frente a la costa de AhuachapÃ¡n. A 100 km al suroeste de Playa Los CÃ³banos.,13,4.4000000000000004
"Sep 29, 2019",10:29:15,13.183,-89.951499999999996,Frente a la costa de Sonsonate. A 41 km al suroeste de Playa Los CÃ³banos.,26.98,3.6000000000000001
"Sep 28, 2019",21:51:28,12.6477,-88.351200000000006,Frente a la costa de UsulutÃ¡n. A 58 km al sur de Playa El Espino.,18.600000000000001,3.7999999999999998
"Sep 25, 2019",22:20:00,12.571999999999999,-88.641000000000005,frente a la costa de UsulutÃ¡n. A 69 km al sur de BahÃ­a de Jiquilisco.,28.399999999999999,3.6000000000000001
"Sep 25, 2019",13:57:03,13.282299999999999,-89.906000000000006,Frente a la costa de Sonsonate. A 29 km al suroeste de Playa Los CÃ³banos.,27.050000000000001,3.7999999999999998
"Sep 25, 2019",02:23:30,12.7157,-88.256200000000007,Frente a la costa de UsulutÃ¡n. A 50 km al sur de Playa El Espino.,63.759999999999998,3.7000000000000002
"Sep 23, 2019",13:05:56,12.7872,-88.725300000000004,Frente a la costa de UsulutÃ¡n. A 48 km al sur de PenÃ­nsula San Juan del Gozo.,32.049999999999997,3.7000000000000002
"Sep 21, 2019",08:45:58,13.712999999999999,-89.210999999999999,"En zona norponiente de San Salvador, San Salvador.",3,2.3999999999999999
"Sep 20, 2019",23:55:04,13.178699999999999,-89.411799999999999,Frente a la costa de La Libertad. A 35 km al sur de Playa El Tunco.,52.229999999999997,4
"Sep 20, 2019",06:16:48,12.7895,-88.450800000000001,Frente a la costa de UsulutÃ¡n. A 42 km al sur de BahÃ­a de Jiquilisco.,30.600000000000001,3.6000000000000001
"Sep 18, 2019",01:54:10,13.4665,-88.4983,"En munic. de TecapÃ¡n, UsulutÃ¡n. A 14 km al noroeste de UsulutÃ¡n.",7.1799999999999997,2.5
"Sep 16, 2019",08:55:33,12.6853,-88.715000000000003,Frente a la costa de UsulutÃ¡n. A 59 km al sur de PenÃ­nsula San Juan del Gozo.,30,3.7999999999999998
"Sep 15, 2019",00:59:15,13.6677,-91.450699999999998,Frente a la costa de Guatemala. A 141 km al suroeste de ciudad de Guatemala.,10,5.2999999999999998
"Sep 14, 2019",19:38:41,13.492800000000001,-90.116799999999998,Frente a la costa de AhuachapÃ¡n. A 25 km al suroeste de Barra de Santiago.,41.990000000000002,3.7999999999999998
"Sep 13, 2019",02:27:07,13.2643,-90.0642,Frente a la costa de Sonsonate. A 40 km al suroeste de Playa Los CÃ³banos.,56.409999999999997,4
"Sep 12, 2019",20:19:57,13.315300000000001,-89.531000000000006,Frente a la costa de La Libertad. A 22 km al sur de Playa Mizata.,65.730000000000004,3.7000000000000002
"Sep 10, 2019",09:28:20,13.0542,-90.057199999999995,Frente a la costa de Sonsonate. A 59 km al suroeste de Playa Los CÃ³banos.,10.35,4.2000000000000002
"Sep 10, 2019",08:16:47,13.032500000000001,-88.779799999999994,Frente a la costa de UsulutÃ¡n. A 24 km al suroeste de PenÃ­nsula San Juan del Gozo.,19.329999999999998,5.0999999999999996
"Sep 06, 2019",17:22:58,12.9833,-88.9285,Frente a la costa de La Paz. A 32 km al sur de Desembocadura del RÃ­o Lempa.,49.140000000000001,3.7000000000000002
"Sep 06, 2019",13:00:47,13.111499999999999,-89.569000000000003,Frente a la costa de La Libertad. A 44 km al sur de Playa Mizata.,38.079999999999998,3.7000000000000002
"Sep 06, 2019",07:28:20,12.8482,-88.918999999999997,Frente a la costa de San Vicente. A 46 km al sur de Desembocadura del RÃ­o Lempa.,32,5
"Sep 05, 2019",12:45:53,13.186299999999999,-89.534199999999998,Frente a la costa de La Libertad. A 36 km al sur de Playa Mizata.,50.350000000000001,4
"Sep 05, 2019",06:27:53,12.733499999999999,-88.839500000000001,Frente a la costa de UsulutÃ¡n. A 57 km al sur de PenÃ­nsula San Juan del Gozo.,21.219999999999999,3.6000000000000001
"Sep 04, 2019",23:30:49,13.1043,-89.013300000000001,Frente a la costa de La Paz. A 24 km al suroeste de Estero de Jaltepeque.,54.009999999999998,3.7999999999999998
"Sep 03, 2019",18:31:04,13.172800000000001,-89.267700000000005,Frente a la costa de La Libertad. A 29 km al suroeste de Playa La Zunganera.,65.319999999999993,3.7000000000000002
"Sep 03, 2019",06:13:06,12.867000000000001,-88.513499999999993,Frente a la costa de UsulutÃ¡n. A 34 km al sur de BahÃ­a de Jiquilisco.,72.900000000000006,4
"Sep 02, 2019",18:16:12,13.7567,-89.369500000000002,"En munic. de Opico, La Libertad. A 13 km al noroeste de Santa Tecla.",12.15,2.7999999999999998
"Sep 01, 2019",16:55:52,13.206200000000001,-89.456999999999994,Frente a la costa de La Libertad. A 32 km al sur de Playa El Sunzal.,48.960000000000001,4.0999999999999996
"Ago 31, 2019",19:41:46,13.4178,-90.443200000000004,Frente a la costa de Guatemala. A 55 km al suroeste de Barra de Santiago.,14.789999999999999,3.5
"Ago 30, 2019",08:16:22,13.4727,-88.504800000000003,"En munic. de AlegrÃ­a, UsulutÃ¡n. A 15 km al noroeste de UsulutÃ¡n.",6,2.6000000000000001
"Ago 27, 2019",09:58:54,12.3767,-88.9148,Frente a la costa de UsulutÃ¡n. A 97 km al sur de PenÃ­nsula San Juan del Gozo.,6.2999999999999998,4.5
"Ago 26, 2019",23:21:27,12.895,-89.119299999999996,Frente a la costa de La Paz. A 50 km al suroeste de Estero de Jaltepeque.,29.359999999999999,3.6000000000000001
"Ago 22, 2019",15:19:42,12.140000000000001,-87.978300000000004,Frente a la costa de Nicaragua. A 112 km al sur de Playa Las Tunas.,71.189999999999998,4.5
"Ago 19, 2019",05:37:03,12.642799999999999,-87.695700000000002,Frente a la costa de Nicaragua. A 60 km al sur de Isla de Meanguera.,60,4.7999999999999998
"Ago 17, 2019",18:17:53,12.276,-90.3292,Frente a la costa de Sonsonate. A 149 km al suroeste de Playa Los CÃ³banos.,15,4.0999999999999996
"Ago 17, 2019",06:34:32,12.116300000000001,-88.103200000000001,Frente a la costa de San Miguel. A 116 km al sur de Playa Las Tunas.,35.329999999999998,4.7000000000000002
"Ago 11, 2019",21:23:36,13.1503,-89.650000000000006,Frente a la costa de La Libertad. A 40 km al sur de Playa Mizata.,41.780000000000001,4.2999999999999998
"Ago 11, 2019",03:48:50,13.151300000000001,-88.826700000000002,Frente a la costa de San Vicente. A 11 km al sur de Desembocadura del RÃ­o Lempa.,57.780000000000001,3.6000000000000001
"Ago 10, 2019",00:59:29,13.2568,-87.901499999999999,"En munic. de Conchagua, La UniÃ³n. A 10 km al suroeste de La UniÃ³n.",3.8599999999999999,2.7999999999999998
"Ago 09, 2019",20:11:26,12.761200000000001,-88.629999999999995,Frente a la costa de UsulutÃ¡n. A 49 km al suroeste de BahÃ­a de Jiquilisco.,46.759999999999998,4.2000000000000002
"Ago 09, 2019",11:48:33,13.228,-87.974000000000004,"En munic. de La UniÃ³n, La UniÃ³n. A 9 km al noreste de IntipucÃ¡.",4.75,2.8999999999999999
"Ago 09, 2019",11:04:00,13.1302,-89.524199999999993,Frente a la costa de La Libertad. A 42 km al sur de Playa El Sunzal.,40,4.7999999999999998
"Ago 09, 2019",05:57:27,13.227,-87.926000000000002,"munic. de Conchagua, La UniÃ³n. A 14 km al suroeste de La UniÃ³n",4.5999999999999996,2.8999999999999999
